"Gene","A","M","Type"
"ENSG00000104823",8.80732607029025,0.985868953159328,"DEG"
"ENSG00000140983",8.51669094795541,-1.17865852486662,"DEG"
"ENSG00000185477",6.16154895881054,2.08187481954901,"DEG"
"ENSG00000174100",7.63504360380642,-1.64818513957823,"DEG"
"ENSG00000116771",4.86515561438823,4.04219374143218,"DEG"
"ENSG00000151458",6.44334641097505,-2.14913694805841,"DEG"
"ENSG00000111412",7.28949984737074,1.87888973106037,"DEG"
"ENSG00000091592",4.71998075897832,7.50741031510677,"DEG"
"ENSG00000099860",6.32380903231924,2.05491816146551,"DEG"
"ENSG00000104886",7.64589336937738,1.29734333440041,"DEG"
"ENSG00000096401",8.82905764940508,-1.08599466652308,"DEG"
"ENSG00000029364",8.45937389148025,1.29088880165569,"DEG"
"ENSG00000110042",5.14340528922848,3.36178314385988,"DEG"
"ENSG00000167461",6.29221660368574,1.95356097224895,"DEG"
"ENSG00000147041",4.8414236246415,-7.28580796017181,"DEG"
"ENSG00000165105",4.84115134015337,-7.28579597748439,"DEG"
"ENSG00000125378",4.97303189151026,-7.44164768255124,"DEG"
"ENSG00000166582",5.49444027165107,-3.33903855511141,"DEG"
"ENSG00000168350",5.25587938462192,4.10254980118765,"DEG"
"ENSG00000168282",8.47308494050445,1.07786637159196,"DEG"
"ENSG00000125841",5.95407251405579,-2.67947518716535,"DEG"
"ENSG00000142459",7.26981231163723,-1.53937779459299,"DEG"
"ENSG00000132016",5.04652172286368,-5.00563503365291,"DEG"
"ENSG00000124507",4.40981002416708,7.12662855941934,"DEG"
"ENSG00000105011",8.05650294011294,1.21697863553497,"DEG"
"ENSG00000139190",5.78865810505603,3.06736670343097,"DEG"
"ENSG00000072042",7.72138249790083,-1.35648826388128,"DEG"
"ENSG00000103275",7.89370383797133,1.52524298387678,"DEG"
"ENSG00000197604",4.94623898546463,3.7270228627138,"DEG"
"ENSG00000119411",5.50839778024325,2.70947237918938,"DEG"
"ENSG00000130283",5.04625352860708,-5.00558595897248,"DEG"
"ENSG00000149480",10.0661445413268,0.812895125472355,"DEG"
"ENSG00000188211",8.27275373537571,1.14641532864965,"DEG"
"ENSG00000198900",9.65645679891646,0.863396379048889,"DEG"
"ENSG00000107338",5.38556536377918,-3.53802449427319,"DEG"
"ENSG00000102390",5.2878097966373,-3.83591724808271,"DEG"
"ENSG00000128710",4.81341533707147,-7.25284600481535,"DEG"
"ENSG00000123066",8.69340053671514,-1.17863117611324,"DEG"
"ENSG00000083454",4.37112263741569,7.0782024136186,"DEG"
"ENSG00000100505",5.02252972522617,-4.97722003357398,"DEG"
"ENSG00000183828",6.57321591731707,-1.90051109385999,"DEG"
"ENSG00000141551",8.52717618104999,-1.080100101246,"DEG"
"ENSG00000236901",6.96793884050927,1.67316312239509,"DEG"
"ENSG00000171724",4.4843091598123,7.21773730259324,"DEG"
"ENSG00000159958",4.74925305267757,4.45724517422711,"DEG"
"ENSG00000184939",5.67514500744829,-3.04733086702724,"DEG"
"ENSG00000130254",8.09137335268733,1.12789553098187,"DEG"
"ENSG00000083799",7.05156658128678,-1.68067793211031,"DEG"
"ENSG00000170043",9.18556933955966,-1.01456583493389,"DEG"
"ENSG00000135333",4.78503433112281,-7.21912170858669,"DEG"
"ENSG00000185818",5.86209801984029,-2.71841727358038,"DEG"
"ENSG00000154839",5.33865193324721,3.59975827238041,"DEG"
"ENSG00000198901",9.61921070526253,-0.865412982866639,"DEG"
"ENSG00000100599",4.99780089753193,-4.94821631407451,"DEG"
"ENSG00000139899",4.72005450479467,7.50877241825039,"DEG"
"ENSG00000085117",4.97279056568452,4.17468724127106,"DEG"
"ENSG00000139437",7.49176195309336,1.41208466172986,"DEG"
"ENSG00000186907",5.13929879190188,-4.22198971021022,"DEG"
"ENSG00000178764",6.62633665271693,1.73825676270193,"DEG"
"ENSG00000089060",6.52447968847183,1.90671736871103,"DEG"
"ENSG00000161958",6.18558033952859,-2.57487808078782,"DEG"
"ENSG00000124766",8.21635986147251,-1.26702620946718,"DEG"
"ENSG00000078900",4.75635053982126,-7.18460273881927,"DEG"
"ENSG00000182054",8.29257261112612,-1.24128277462126,"DEG"
"ENSG00000110851",8.22561636104941,-1.14498402827958,"DEG"
"ENSG00000102241",7.61362970934285,-1.41615011627637,"DEG"
"ENSG00000089094",7.07509590571622,1.58226288313718,"DEG"
"ENSG00000198597",4.97332598245703,-4.9186692413998,"DEG"
"ENSG00000122042",5.38591272625724,-3.5384090775656,"DEG"
"ENSG00000188986",8.9045448686677,0.978252838403097,"DEG"
"ENSG00000177283",5.45927761029296,-3.62605535718111,"DEG"
"ENSG00000122970",5.77917500590262,-2.96687614903244,"DEG"
"ENSG00000159720",8.00275795603609,-1.25976284517626,"DEG"
"ENSG00000213809",4.41018172016146,7.12805885317278,"DEG"
"ENSG00000125124",7.29361840782665,-1.66721042987116,"DEG"
"ENSG00000134440",8.76523936223839,0.964849342334534,"DEG"
"ENSG00000166845",6.49566756609824,1.72746091952912,"DEG"
"ENSG00000157350",8.04979209650522,1.19045559901595,"DEG"
"ENSG00000175782",6.24894736107187,1.89350466439023,"DEG"
"ENSG00000140450",4.97321172210267,-7.44345562543015,"DEG"
"ENSG00000169258",6.83938085702097,-2.00648594118983,"DEG"
"ENSG00000162437",6.5308415070066,-2.11267315610138,"DEG"
"ENSG00000170315",7.0433261885333,-1.79251445991347,"DEG"
"ENSG00000125753",7.17383078992925,1.53153086232718,"DEG"
"ENSG00000100664",8.76916285522422,1.00609636272909,"DEG"
"ENSG00000167280",5.57979127028146,-2.93190012731439,"DEG"
"ENSG00000130529",4.72688441825901,-7.14922888456745,"DEG"
"ENSG00000151117",4.72688441825901,-7.14922888456745,"DEG"
"ENSG00000143067",4.7267014666982,-7.14922039166364,"DEG"
"ENSG00000183098",4.7267014666982,-7.14922039166364,"DEG"
"ENSG00000237493",4.72660999809346,-7.14921614458564,"DEG"
"ENSG00000185905",4.29037459035414,6.97590491027283,"DEG"
"ENSG00000242574",4.29022550816865,6.97589384728165,"DEG"
"ENSG00000103855",5.18103386802283,-7.67542293651033,"DEG"
"ENSG00000215845",4.37134586568253,7.07911199798332,"DEG"
"ENSG00000175203",9.09862240481049,-0.981527677320386,"DEG"
"ENSG00000131873",7.2213977362323,-1.64375239750125,"DEG"
"ENSG00000182489",4.33145480696661,7.02842216027093,"DEG"
"ENSG00000006327",4.94770645991143,-4.88840010441151,"DEG"
"ENSG00000065970",5.69093994802216,-2.86003860763232,"DEG"
"ENSG00000198840",10.366445722158,1.05329536452446,"DEG"
"ENSG00000166170",8.01829598853365,1.1952648768026,"DEG"
"ENSG00000175040",5.20522296804996,-3.73687916756342,"DEG"
"ENSG00000134996",6.6602983344481,1.74512406645413,"DEG"
"ENSG00000134909",4.81314255712862,-7.25164472013786,"DEG"
"ENSG00000108588",8.95079707636646,-0.931918001294109,"DEG"
"ENSG00000139405",7.28382633586151,1.43985582324929,"DEG"
"ENSG00000032444",8.49931495041137,1.01788974950454,"DEG"
"ENSG00000125430",4.75598538173692,-7.18404901548992,"DEG"
"ENSG00000131626",8.63352836671664,-1.04516434780536,"DEG"
"ENSG00000141150",5.07054208482863,-5.0354454633498,"DEG"
"ENSG00000105216",9.07293304794653,0.86982985034385,"DEG"
"ENSG00000120594",4.92200559824424,-4.85763352033933,"DEG"
"ENSG00000063180",5.72089584373594,-2.71259383851871,"DEG"
"ENSG00000181472",7.8372233311906,1.29688246818897,"DEG"
"ENSG00000221890",5.04695098535552,-5.00687264291182,"DEG"
"ENSG00000138629",8.30759650217692,-1.08358217726723,"DEG"
"ENSG00000165698",5.07083494560716,-4.13994610783051,"DEG"
"ENSG00000205413",4.55608272600553,7.31087270777879,"DEG"
"ENSG00000161939",7.4856035418886,-1.39445284813567,"DEG"
"ENSG00000197324",6.38389258952606,2.02198584535002,"DEG"
"ENSG00000186834",7.80977098402781,-1.22851672781284,"DEG"
"ENSG00000157456",7.81450944113128,1.1731225473624,"DEG"
"ENSG00000112787",8.76525761964032,0.920285822424619,"DEG"
"ENSG00000167642",7.51719352209182,1.38855377752633,"DEG"
"ENSG00000131871",6.80743343678247,-1.76180247858673,"DEG"
"ENSG00000126351",5.68876118265758,-3.29518356282375,"DEG"
"ENSG00000177485",8.0879818861843,-1.1137744174169,"DEG"
"ENSG00000120149",4.6658653376581,-7.07575885247827,"DEG"
"ENSG00000122824",4.6658653376581,-7.07575885247827,"DEG"
"ENSG00000141404",4.66577350369819,-7.07575445703111,"DEG"
"ENSG00000092010",5.62779231855184,2.48492566512301,"DEG"
"ENSG00000175115",7.82483299976062,1.31572741177123,"DEG"
"ENSG00000175866",5.73590563380886,-2.91473617409618,"DEG"
"ENSG00000174886",9.04342381145089,0.890194066207324,"DEG"
"ENSG00000185875",4.89599133580856,-4.82618492966268,"DEG"
"ENSG00000182118",6.3989433273441,-1.9442638577178,"DEG"
"ENSG00000119537",6.47935301263915,-1.97546669622329,"DEG"
"ENSG00000134759",8.20110169157203,-1.09563137824752,"DEG"
"ENSG00000048028",8.11942890216421,-1.11264333761599,"DEG"
"ENSG00000126804",6.76032622451834,1.61639255941198,"DEG"
"ENSG00000137338",5.4600241625268,-3.02207056339871,"DEG"
"ENSG00000162144",7.8385855297442,1.26959740704198,"DEG"
"ENSG00000151514",4.81305163982209,-7.2507588079069,"DEG"
"ENSG00000164047",4.33152929017818,7.02939699143075,"DEG"
"ENSG00000112679",6.01617334681143,2.02029045955399,"DEG"
"ENSG00000198934",5.26809482997133,-3.39665392367287,"DEG"
"ENSG00000005513",4.72642707523337,-7.14829599377536,"DEG"
"ENSG00000048540",4.58965561677757,5.13027521954589,"DEG"
"ENSG00000167257",7.15535852545407,-1.48630866731381,"DEG"
"ENSG00000033327",5.82046648541893,-2.83228067525416,"DEG"
"ENSG00000163428",8.40836886624541,-1.04875072743052,"DEG"
"ENSG00000166073",4.69633463604271,-7.11235227245407,"DEG"
"ENSG00000160877",8.25345231820335,1.20877550931555,"DEG"
"ENSG00000166311",5.06947135252238,-5.0311947032258,"DEG"
"ENSG00000172831",8.02964100682379,-1.14241375847302,"DEG"
"ENSG00000166689",4.63453206714872,-7.03760171771616,"DEG"
"ENSG00000049759",5.83513274564609,-3.0370192739711,"DEG"
"ENSG00000140451",5.07304237806744,3.55529498541402,"DEG"
"ENSG00000164251",4.66558985035822,-7.07541646171852,"DEG"
"ENSG00000241399",5.22682203324254,-3.76270571354754,"DEG"
"ENSG00000103253",5.43333925701158,2.4737086546027,"DEG"
"ENSG00000147400",6.48971222169423,-1.79246381053353,"DEG"
"ENSG00000179409",7.82269244160701,-1.22807070249199,"DEG"
"ENSG00000018236",4.63416400546586,-7.03743703904997,"DEG"
"ENSG00000136156",5.77996299767543,-2.61818650534624,"DEG"
"ENSG00000135916",4.63416400546586,-7.03743095140742,"DEG"
"ENSG00000108518",9.90793809260496,0.968496679222551,"DEG"
"ENSG00000154265",5.69081015840199,-3.0669344638292,"DEG"
"ENSG00000064490",6.85566309665784,1.57766810891504,"DEG"
"ENSG00000108106",6.29215473860442,1.95568297806106,"DEG"
"ENSG00000213463",6.9549691382639,-1.67800347797853,"DEG"
"ENSG00000135473",8.92063848571793,-1.2096253051213,"DEG"
"ENSG00000166794",9.50535939214459,-0.89368049358796,"DEG"
"ENSG00000167695",5.49563073649751,-2.82856127399803,"DEG"
"ENSG00000161791",6.39179929194137,1.72128210768042,"DEG"
"ENSG00000185722",7.28583709100211,-1.46405118802965,"DEG"
"ENSG00000162063",9.03293698633868,0.908654063931339,"DEG"
"ENSG00000107745",6.7354210872326,-1.82250972192175,"DEG"
"ENSG00000129028",4.60230304537476,-6.99835488944295,"DEG"
"ENSG00000001036",4.60211864509367,-6.99834576724105,"DEG"
"ENSG00000123094",4.60211864509367,-6.99834576724105,"DEG"
"ENSG00000155254",4.60211864509367,-6.99834576724105,"DEG"
"ENSG00000165533",5.32860609014484,-3.47014798156041,"DEG"
"ENSG00000138336",6.68542855479319,-1.75648195533379,"DEG"
"ENSG00000160223",4.971327639131,3.14053296949955,"DEG"
"ENSG00000162129",7.51820099137975,-1.28620120626005,"DEG"
"ENSG00000142507",8.30357087349909,-1.05145580819601,"DEG"
"ENSG00000104904",10.1697678272732,0.737080690961096,"DEG"
"ENSG00000163155",6.0037895941982,-2.89179371346477,"DEG"
"ENSG00000213024",9.19090014486637,0.846302972960623,"DEG"
"ENSG00000140525",9.89679315715248,-0.772760210854745,"DEG"
"ENSG00000167548",10.5120717751548,0.831648032742077,"DEG"
"ENSG00000128626",7.22915847570465,1.48164614489496,"DEG"
"ENSG00000137814",6.19366266165383,1.87419612313418,"DEG"
"ENSG00000079999",9.04000105974676,0.940369946887997,"DEG"
"ENSG00000101421",7.47842896126825,1.27096122383319,"DEG"
"ENSG00000070061",5.87716871211209,-2.31426634482303,"DEG"
"ENSG00000184860",4.24796584965443,6.92083541869715,"DEG"
"ENSG00000160593",4.24796584965443,6.92083365765451,"DEG"
"ENSG00000186517",4.16014383271461,6.80741498771051,"DEG"
"ENSG00000182162",4.16006908249368,6.80740899387134,"DEG"
"ENSG00000170100",5.58031808238031,-2.93315329607476,"DEG"
"ENSG00000224694",6.68500676195295,1.73802789331847,"DEG"
"ENSG00000139117",5.24749933982549,-3.37143260528694,"DEG"
"ENSG00000182909",5.47057465968001,2.39452416039128,"DEG"
"ENSG00000065559",6.07636546616638,-2.44280485292852,"DEG"
"ENSG00000030582",9.22516528164249,-0.914653196110535,"DEG"
"ENSG00000115902",6.10109813663723,1.93303013837151,"DEG"
"ENSG00000198888",12.063035252942,1.07717264109582,"DEG"
"ENSG00000136710",6.85549556675366,1.50996152827795,"DEG"
"ENSG00000173137",5.96535723919684,2.09865234701822,"DEG"
"ENSG00000106952",4.37149470212223,7.08168046457235,"DEG"
"ENSG00000160888",7.3448644051712,1.34483430215538,"DEG"
"ENSG00000137804",9.25129103675059,0.816612720808991,"DEG"
"ENSG00000185361",4.7776799187511,3.51147027316952,"DEG"
"ENSG00000091947",7.77501744123382,-1.39050602886309,"DEG"
"ENSG00000182612",4.56923680588359,-6.95802836791717,"DEG"
"ENSG00000249323",4.56923680588359,-6.95802836791717,"DEG"
"ENSG00000099622",8.16189465628336,-1.0678372124009,"DEG"
"ENSG00000140104",4.97383616676795,-4.022867363581,"DEG"
"ENSG00000149260",4.9217165963949,-4.85604687700654,"DEG"
"ENSG00000072736",7.94033802888841,1.22753987342685,"DEG"
"ENSG00000162783",7.43091094112975,-1.29172092987322,"DEG"
"ENSG00000122378",4.9736201265366,-4.02263890872071,"DEG"
"ENSG00000139292",4.60193426456433,-6.99791843851523,"DEG"
"ENSG00000160051",6.18972257449097,-1.98814102735568,"DEG"
"ENSG00000121691",7.6672383068359,1.54185568814157,"DEG"
"ENSG00000205047",6.58246288498482,1.55047930918479,"DEG"
"ENSG00000184988",4.24841351788734,6.92351488171545,"DEG"
"ENSG00000129465",4.24841351788734,6.92351889305883,"DEG"
"ENSG00000130813",4.51932626407941,4.16520232952,"DEG"
"ENSG00000128891",6.40252238183083,1.94092807902148,"DEG"
"ENSG00000140948",7.63269900681367,-1.23312830495029,"DEG"
"ENSG00000105613",5.79494598205814,-2.34171507899203,"DEG"
"ENSG00000110171",5.2892488753591,-3.08959405289144,"DEG"
"ENSG00000217236",4.72725037879662,-7.15184073402245,"DEG"
"ENSG00000167552",5.84203693650142,2.26177995369929,"DEG"
"ENSG00000165929",4.94855972299049,-3.99193599048752,"DEG"
"ENSG00000205189",5.53065763593918,-2.66259962423903,"DEG"
"ENSG00000145945",5.18391402619495,-4.27661696910927,"DEG"
"ENSG00000123575",6.96853239805318,-1.57099971198274,"DEG"
"ENSG00000182512",7.49157607608146,1.23340598508533,"DEG"
"ENSG00000165312",4.84162855953796,-4.76032982893279,"DEG"
"ENSG00000100632",7.93232656760486,1.06410396494263,"DEG"
"ENSG00000114646",4.53566798868135,-6.91655649672483,"DEG"
"ENSG00000133131",4.53566798868135,-6.91655649672483,"DEG"
"ENSG00000152137",4.53566798868135,-6.91655649672483,"DEG"
"ENSG00000170899",4.53557541909761,-6.91655175110984,"DEG"
"ENSG00000138463",4.53548285453154,-6.91654700498377,"DEG"
"ENSG00000180730",4.63471612738763,-7.03885018355457,"DEG"
"ENSG00000187140",4.78457884571016,-7.21531985241851,"DEG"
"ENSG00000153048",8.08862163880328,1.0365534177973,"DEG"
"ENSG00000104983",5.64325650607569,2.18226210231144,"DEG"
"ENSG00000196711",4.53539029498269,-6.91652030621468,"DEG"
"ENSG00000139926",5.2480442613224,-3.37260607042592,"DEG"
"ENSG00000125845",4.72624417150327,-7.14633263597032,"DEG"
"ENSG00000142227",4.78596866772141,-4.69275499669804,"DEG"
"ENSG00000186603",4.11404734678793,6.74667226291524,"DEG"
"ENSG00000111245",4.11404734678793,6.74667463432809,"DEG"
"ENSG00000078246",7.40795197326961,-1.28760833207173,"DEG"
"ENSG00000103647",4.83592009715821,3.58562708286674,"DEG"
"ENSG00000111206",10.3217237663643,0.748085649737269,"DEG"
"ENSG00000173039",8.6885355988033,0.894665196253695,"DEG"
"ENSG00000137726",4.60248746541093,-6.99931119424161,"DEG"
"ENSG00000180921",5.97967204159327,-2.3207096036911,"DEG"
"ENSG00000162526",5.7941420689078,-2.80191524537235,"DEG"
"ENSG00000148229",6.92279818502265,1.38896307129486,"DEG"
"ENSG00000130382",8.273140924335,1.01770280263054,"DEG"
"ENSG00000111335",4.29000191149893,6.97289544240512,"DEG"
"ENSG00000170500",4.92254724514493,-4.86003008003333,"DEG"
"ENSG00000165527",7.34261942046469,1.29797876270376,"DEG"
"ENSG00000119684",5.43430787043496,2.61394651926371,"DEG"
"ENSG00000184967",8.52937559077714,0.92229348425858,"DEG"
"ENSG00000221995",5.09510929615061,2.84054599012106,"DEG"
"ENSG00000137819",4.60184208170552,-6.99715060870063,"DEG"
"ENSG00000137807",8.30280752865264,-0.996178523652538,"DEG"
"ENSG00000158710",7.21086895382457,1.30571125824253,"DEG"
"ENSG00000168938",4.53576056328319,-6.91686504214632,"DEG"
"ENSG00000159423",4.50100411971025,-6.87384243278215,"DEG"
"ENSG00000175906",4.50091137301812,-6.87383758629851,"DEG"
"ENSG00000168056",6.54101441351474,-1.73704607337683,"DEG"
"ENSG00000100393",10.3216031367149,0.756786538199886,"DEG"
"ENSG00000129911",7.50072246022754,1.78921158339879,"DEG"
"ENSG00000121774",10.1218129219832,-0.74088344453072,"DEG"
"ENSG00000172602",5.16458862921905,2.73871669049349,"DEG"
"ENSG00000099203",7.35219889815833,-1.26376292478223,"DEG"
"ENSG00000100596",8.49754976419228,1.00806839594435,"DEG"
"ENSG00000089693",9.49651091446199,-0.755253833946944,"DEG"
"ENSG00000181929",7.91768845559336,-1.32555399081712,"DEG"
"ENSG00000122188",4.113748086125,6.74599857543968,"DEG"
"ENSG00000085415",7.52841869563654,1.28904862627563,"DEG"
"ENSG00000203995",4.7859873553658,-4.69323571509862,"DEG"
"ENSG00000124145",4.84146551286054,-4.75994489951734,"DEG"
"ENSG00000132478",8.12067632034644,-1.02418659002819,"DEG"
"ENSG00000253368",4.81372994550767,-4.72650628441043,"DEG"
"ENSG00000065675",5.02229846372735,2.96042845883821,"DEG"
"ENSG00000063245",9.72215463955673,0.800803774799061,"DEG"
"ENSG00000035862",4.66632458037292,-7.07859098574596,"DEG"
"ENSG00000108424",11.6014139844604,-0.718286872507732,"DEG"
"ENSG00000110925",7.37084611168004,-1.26212338842661,"DEG"
"ENSG00000166783",8.647281428586,0.894008197977707,"DEG"
"ENSG00000112079",7.94131826683658,1.03808675783133,"DEG"
"ENSG00000097096",4.60257968283822,-7.00024822153013,"DEG"
"ENSG00000174516",5.95646627245246,-2.06856073417844,"DEG"
"ENSG00000165804",5.85122333626394,-2.15813565413935,"DEG"
"ENSG00000122863",4.46566782286412,-6.82983507845565,"DEG"
"ENSG00000125398",4.46566782286412,-6.82983507845565,"DEG"
"ENSG00000137486",4.46566782286412,-6.82983507845565,"DEG"
"ENSG00000163909",4.46557488817596,-6.82983012664961,"DEG"
"ENSG00000103351",5.22761425188702,-3.01337371966682,"DEG"
"ENSG00000074201",8.26065867306341,-0.987535937915286,"DEG"
"ENSG00000140694",7.57333024148826,1.31566895497331,"DEG"
"ENSG00000158195",8.14611017971253,1.10313694237108,"DEG"
"ENSG00000111906",6.31283419475524,-1.90586804474599,"DEG"
"ENSG00000085433",6.55963944111565,-1.59024228065545,"DEG"
"ENSG00000178295",7.5493606341942,1.3395641018006,"DEG"
"ENSG00000212719",6.63914617647483,-1.64238065857661,"DEG"
"ENSG00000114315",5.58102051901032,-2.53912194785229,"DEG"
"ENSG00000185432",5.45100336834521,2.2454408092881,"DEG"
"ENSG00000078399",4.6017499037834,-6.99609121861699,"DEG"
"ENSG00000141577",7.73349107615016,-1.14009981180692,"DEG"
"ENSG00000034063",7.99045051678816,1.18432562221182,"DEG"
"ENSG00000167083",4.06644796498799,6.68356785270742,"DEG"
"ENSG00000249679",4.06644796498799,6.68356969181603,"DEG"
"ENSG00000156521",6.55599031991983,1.51091649789083,"DEG"
"ENSG00000181368",4.56886732282774,-6.95624440478693,"DEG"
"ENSG00000166398",7.85957033403514,-1.16356619824445,"DEG"
"ENSG00000102755",4.69729264376513,-4.58386845842738,"DEG"
"ENSG00000196689",4.69729264376513,-4.58386845842738,"DEG"
"ENSG00000129514",4.69727368541139,-4.58385979966273,"DEG"
"ENSG00000119401",4.69701759609707,-4.58385550465644,"DEG"
"ENSG00000154832",7.18002824866825,1.46236258954332,"DEG"
"ENSG00000108561",8.92883072490082,-1.30407490522602,"DEG"
"ENSG00000104783",4.28954185351341,4.74423484643489,"DEG"
"ENSG00000159714",4.42943049431456,-6.78444294657294,"DEG"
"ENSG00000180806",4.42943049431456,-6.78444294657294,"DEG"
"ENSG00000023516",8.70830920009032,0.879898879421946,"DEG"
"ENSG00000141556",7.30800157889795,-1.34526986113418,"DEG"
"ENSG00000138622",4.50072589480504,-6.87290183274532,"DEG"
"ENSG00000135503",6.24304342916375,-1.81573332137864,"DEG"
"ENSG00000127585",6.29011901204886,1.72832331405446,"DEG"
"ENSG00000128833",6.3633053663694,-1.69029086312745,"DEG"
"ENSG00000167914",4.20445651732447,6.86241663479171,"DEG"
"ENSG00000104897",9.72165967341401,0.731540594560485,"DEG"
"ENSG00000198015",7.17168860702887,-1.57614951323278,"DEG"
"ENSG00000108883",10.4054353156259,-0.726953695360851,"DEG"
"ENSG00000119681",4.69738433597047,-4.58410539033967,"DEG"
"ENSG00000161091",7.93151904580031,1.06563513868174,"DEG"
"ENSG00000123095",4.42952362299735,-6.78458109815516,"DEG"
"ENSG00000182963",6.48260141604268,-1.65968731429873,"DEG"
"ENSG00000016391",4.4653890340932,-6.82922397545572,"DEG"
"ENSG00000161671",7.64015024929067,-1.22168912368519,"DEG"
"ENSG00000186530",4.24752540958557,4.68822318310953,"DEG"
"ENSG00000198894",7.18631653313673,1.24517555218592,"DEG"
"ENSG00000011405",8.63083193796269,-0.867414914895873,"DEG"
"ENSG00000170876",7.01775834875233,-1.47874736222045,"DEG"
"ENSG00000108509",8.39735278363041,-0.934714786780586,"DEG"
"ENSG00000141428",6.23196883692285,-1.87891878619128,"DEG"
"ENSG00000082805",8.51347490590407,1.17974633057536,"DEG"
"ENSG00000166352",4.56969877170294,-6.96062454154856,"DEG"
"ENSG00000072864",6.48410602625883,1.53181311828433,"DEG"
"ENSG00000006015",5.67444465019446,2.03210626984004,"DEG"
"ENSG00000118276",5.73731541496025,-2.26842795469118,"DEG"
"ENSG00000069974",5.5752745448772,2.08783642765431,"DEG"
"ENSG00000174485",8.49408704086155,0.874364174690321,"DEG"
"ENSG00000100731",8.41513977739253,-1.15107128292495,"DEG"
"ENSG00000182674",4.50137515705974,-6.87538426673069,"DEG"
"ENSG00000106006",4.89651576468337,-4.82937078856244,"DEG"
"ENSG00000196465",6.1799859978447,-1.81067184435903,"DEG"
"ENSG00000169682",6.37093041015395,-1.8374124281438,"DEG"
"ENSG00000080371",7.00730498347372,1.28220142809205,"DEG"
"ENSG00000205363",4.60165773079756,-6.99485043823047,"DEG"
"ENSG00000126457",8.95388813706605,0.787928848127887,"DEG"
"ENSG00000100426",9.21724776989934,0.856673537807418,"DEG"
"ENSG00000131016",4.7860368134183,-7.2264834819047,"DEG"
"ENSG00000137310",7.63704981473295,1.11032211107016,"DEG"
"ENSG00000165548",4.81473529721247,-3.82699443902953,"DEG"
"ENSG00000149948",4.46594665752114,-6.83099506928647,"DEG"
"ENSG00000101160",4.86437031454271,3.28583191675106,"DEG"
"ENSG00000128268",5.18814868808608,2.77027147704628,"DEG"
"ENSG00000184730",3.96602222659192,6.54694161357063,"DEG"
"ENSG00000011347",4.39196535179971,-6.73743517566341,"DEG"
"ENSG00000149798",5.42468283615446,-2.5299378157238,"DEG"
"ENSG00000178096",5.13991761582233,-3.23970650124355,"DEG"
"ENSG00000153879",9.00935235188927,-0.853225641286468,"DEG"
"ENSG00000184226",8.1464395874361,0.975464912011617,"DEG"
"ENSG00000111907",4.5006331632832,-6.87186960726425,"DEG"
"ENSG00000181264",4.5006331632832,-6.87186211091809,"DEG"
"ENSG00000170425",4.63475728105546,-4.50644674237406,"DEG"
"ENSG00000139083",4.48311931415759,4.11668375128428,"DEG"
"ENSG00000111012",5.59217541650822,2.01096810887381,"DEG"
"ENSG00000175602",7.61498053523756,1.2721140272149,"DEG"
"ENSG00000220205",6.43719797695736,-1.66073172504709,"DEG"
"ENSG00000228253",6.88431770807945,1.52184703732567,"DEG"
"ENSG00000154511",4.80708130579185,3.20963002424875,"DEG"
"ENSG00000114739",5.99303991783162,-2.114851823549,"DEG"
"ENSG00000127511",8.57237555063344,-0.881408392422402,"DEG"
"ENSG00000128829",8.25314636182652,-0.962271685444546,"DEG"
"ENSG00000066455",7.14436700137781,-1.57852061267672,"DEG"
"ENSG00000099284",4.35396805633253,-6.68913002234867,"DEG"
"ENSG00000110675",4.35396805633253,-6.68913002234867,"DEG"
"ENSG00000140859",4.35396805633253,-6.68913002234867,"DEG"
"ENSG00000008311",4.35387455770012,-6.68912471817498,"DEG"
"ENSG00000139410",4.35387455770012,-6.68912471817498,"DEG"
"ENSG00000166831",4.35378106428994,-6.68911941340951,"DEG"
"ENSG00000126254",8.76275465322069,0.797777401299496,"DEG"
"ENSG00000205339",8.71322215355663,-0.856880406697003,"DEG"
"ENSG00000171067",8.39476300313599,0.879372691627509,"DEG"
"ENSG00000140398",6.72259648255664,1.60146587627333,"DEG"
"ENSG00000180011",6.87939973351755,-1.49154832354526,"DEG"
"ENSG00000159842",7.58639930552636,1.06293552338109,"DEG"
"ENSG00000183978",7.73380164146178,-1.08265987432589,"DEG"
"ENSG00000171206",5.95035739522787,1.85592341269576,"DEG"
"ENSG00000111144",7.45985228432602,-1.17821625837009,"DEG"
"ENSG00000143344",4.84276017761155,-3.86219749662247,"DEG"
"ENSG00000249992",4.42905803097525,-6.78325894852132,"DEG"
"ENSG00000143333",7.01250438295649,1.23523527630127,"DEG"
"ENSG00000044524",4.42905803097525,-6.78325721648582,"DEG"
"ENSG00000177732",9.54960101996487,0.692176566055764,"DEG"
"ENSG00000110108",8.44215618433912,0.898545772182131,"DEG"
"ENSG00000182013",6.53363698166086,-1.61135814532459,"DEG"
"ENSG00000105695",3.96624730010622,6.54754163399311,"DEG"
"ENSG00000184194",3.96624730010622,6.54754895856287,"DEG"
"ENSG00000133059",6.54323657172539,-1.51432681755002,"DEG"
"ENSG00000135643",5.85437944157178,1.86662953265311,"DEG"
"ENSG00000066557",7.61980676473837,-1.08356751098885,"DEG"
"ENSG00000079313",7.94613481834021,0.964671428450023,"DEG"
"ENSG00000125898",5.70752464605254,2.1697921448633,"DEG"
